Soilcolor,Ph,K,P,N,Zn,S,Humidity_Winter,Humidity_Spring,Humidity_Summer,Humidity_Autumn,TempMax_Winter,TempMax_Spring,TempMax_Summer,TempMax_Autumn,TempMin_Winter,TempMin_Spring,TempMin_Summer,TempMin_Autumn,Rainfall_Winter,Rainfall_Spring,Rainfall_Summer,Rainfall_Autumn,WindDir_10m,SoilMoisture_Top,CloudCover,WindSpeed_2m,SurfacePressure,Crop_Label,Seasonal Average (TempMax),Seasonal Average (TempMin),Unnamed: 31,Soil_Fertility_Index,Macro_to_Micro,Humidity_Avg,Rainfall_Avg,TempRange_Winter,TempRange_Spring,TempRange_Summer,TempRange_Autumn,TempMax_Avg,TempMin_Avg,Rainfall_Temp_Ratio
0.818,0.286,0.024,0.006,0.529,0.024,0.093,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.016,0.025,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.310,0.170,0.023,0.571,0.137,0.067,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.129,0.126,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.568,0.381,0.153,0.017,0.414,0.117,0.067,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.115,0.121,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.818,0.452,0.154,0.012,0.200,0.033,0.033,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.114,0.276,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.333,0.098,0.004,0.286,0.066,0.050,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.070,0.114,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.310,0.223,0.137,0.314,0.077,0.093,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.200,0.189,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.818,0.310,0.036,0.008,0.343,0.055,0.067,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.025,0.041,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.262,0.111,0.061,0.229,0.070,0.076,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.096,0.111,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.568,0.381,0.173,0.005,0.243,0.042,0.042,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.126,0.248,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.333,0.197,0.008,0.357,0.077,0.084,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.144,0.148,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.818,0.262,0.031,0.006,0.300,0.046,0.084,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.022,0.031,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.818,0.452,0.142,0.009,0.243,0.040,0.067,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.104,0.149,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.864,0.357,0.137,0.003,0.171,0.018,0.067,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.099,0.158,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.568,0.405,0.199,0.006,0.329,0.037,0.067,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.145,0.206,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.818,0.286,0.113,0.010,0.329,0.046,0.093,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.083,0.090,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.262,0.020,0.010,0.343,0.048,0.160,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.014,0.008,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.818,0.405,0.230,0.109,0.286,0.090,0.076,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.197,0.206,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.524,0.111,0.008,0.414,0.042,0.101,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.081,0.083,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.545,0.338,0.124,0.033,0.329,0.055,0.121,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.098,0.080,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.568,0.381,0.150,0.003,0.300,0.035,0.042,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.108,0.224,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.818,0.286,0.034,0.005,0.629,0.086,0.050,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.024,0.042,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.818,0.429,0.055,0.008,0.543,0.062,0.093,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.040,0.043,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.452,0.143,0.012,0.443,0.075,0.059,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.106,0.143,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.818,0.333,0.194,0.023,0.471,0.066,0.084,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.147,0.156,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.568,0.452,0.105,0.006,0.357,0.037,0.076,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.076,0.102,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.455,0.379,0.031,0.009,0.329,0.044,0.094,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.022,0.028,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.614,0.333,0.164,0.043,0.586,0.064,0.118,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.130,0.106,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.429,0.139,0.017,0.500,0.088,0.067,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.104,0.122,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.818,0.357,0.149,0.006,0.386,0.048,0.076,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.109,0.136,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.381,0.104,0.004,0.471,0.059,0.093,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.075,0.078,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.818,0.500,0.089,0.006,0.529,0.053,0.101,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.065,0.064,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.440,0.031,0.008,0.329,0.010,0.113,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.022,0.026,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.386,0.293,0.024,0.006,0.400,0.070,0.097,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.016,0.019,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.614,0.336,0.041,0.002,0.329,0.045,0.092,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.028,0.034,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.818,0.405,0.032,0.003,0.400,0.040,0.042,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.021,0.059,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.818,0.476,0.065,0.005,0.229,0.026,0.067,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.046,0.077,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.818,0.429,0.049,0.009,0.314,0.044,0.076,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.036,0.051,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.357,0.151,0.059,0.414,0.062,0.059,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.125,0.176,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.357,0.111,0.008,0.400,0.053,0.059,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.081,0.124,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.864,0.452,0.052,0.006,0.443,0.022,0.084,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.037,0.053,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.864,0.429,0.076,0.010,0.257,0.042,0.067,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.056,0.084,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.321,0.049,0.003,0.329,0.036,0.119,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.034,0.032,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.614,0.543,0.022,0.010,0.329,0.011,0.133,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.016,0.016,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.386,0.271,0.018,0.005,0.400,0.064,0.149,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.011,0.007,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.429,0.071,0.004,0.329,0.037,0.067,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.051,0.079,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.548,0.096,0.010,0.229,0.029,0.076,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.071,0.100,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.818,0.286,0.088,0.035,0.414,0.062,0.050,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.071,0.117,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.405,0.241,0.191,0.386,0.130,0.059,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.228,0.241,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.818,0.452,0.063,0.004,0.443,0.040,0.059,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.045,0.079,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.818,0.310,0.069,0.005,0.386,0.053,0.042,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.049,0.101,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.381,0.185,0.006,0.343,0.055,0.076,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.136,0.163,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.333,0.041,0.008,0.443,0.042,0.101,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.029,0.033,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.405,0.178,0.051,0.314,0.070,0.109,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.142,0.121,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.864,0.381,0.173,0.010,0.429,0.106,0.101,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.127,0.105,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.864,0.352,0.050,0.008,0.329,0.028,0.094,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.036,0.045,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.614,0.207,0.033,0.003,0.400,0.057,0.090,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.022,0.028,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.614,0.405,0.065,0.003,0.329,0.027,0.105,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.046,0.050,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.818,0.429,0.146,0.115,0.243,0.077,0.093,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.137,0.130,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.326,0.099,0.009,0.429,0.041,0.164,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.072,0.046,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.568,0.252,0.116,0.007,0.329,0.029,0.152,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.084,0.060,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.614,0.300,0.103,0.011,0.400,0.060,0.105,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.076,0.071,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.614,0.300,0.129,0.011,0.329,0.053,0.147,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.096,0.066,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.314,0.044,0.021,0.343,0.050,0.164,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.035,0.021,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.238,0.132,0.009,0.329,0.087,0.195,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.097,0.046,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.614,0.345,0.020,0.011,0.243,0.075,0.185,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.015,0.005,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.773,0.229,0.154,0.008,0.329,0.078,0.134,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.113,0.079,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.068,0.274,0.318,0.072,0.329,0.088,0.160,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.252,0.149,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.409,0.293,0.117,0.013,0.429,0.047,0.179,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.087,0.049,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.568,0.238,0.088,0.004,0.329,0.047,0.128,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.063,0.051,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.864,0.319,0.024,0.004,0.243,0.072,0.043,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.016,0.038,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.773,0.583,0.428,0.165,0.329,0.045,0.181,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.359,0.209,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.568,0.345,0.000,0.012,0.243,0.050,0.127,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.000,0.002,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.750,0.405,0.070,0.012,0.400,0.019,0.104,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.052,0.058,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.455,0.393,0.035,0.003,0.400,0.043,0.079,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.023,0.035,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.614,0.264,0.063,0.017,0.343,0.087,0.186,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.048,0.023,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.381,0.024,0.009,0.243,0.055,0.167,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.017,0.009,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.614,0.279,0.067,0.004,0.329,0.061,0.117,0.185,0.039,0.151,0.177,0.000,0.000,1.000,0.541,0.146,0.197,0.246,0.178,0.421,0.081,0.178,0.137,0.228,0.607,0.903,0.039,0.173,0.000,0.000,0.193,,0.048,0.041,0.141,0.031,0.000,0.365,1.000,1.000,0.000,0.190,0.195
0.568,0.355,0.096,0.010,0.357,0.073,0.170,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.071,0.039,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.864,0.429,0.007,0.009,0.243,0.074,0.180,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.005,0.000,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
0.568,0.264,0.032,0.074,0.243,0.093,0.095,0.000,0.000,0.000,0.000,0.610,0.053,0.114,0.000,0.000,0.000,0.000,0.000,0.745,0.180,0.000,0.279,0.213,0.464,0.000,1.000,0.000,0.000,0.281,0.000,,0.041,0.039,0.000,0.000,0.909,1.000,0.547,0.745,0.188,0.000,0.117
